FundCode,FundName,股票名稱,代碼,持有張數,張數增減,備註,日期
63YTW,統一台股升級50主動式ETF基金,金像電,2368,3770,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,台達電,2308,1823,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,智邦,2345,1500,70,加碼,2026-05-15
63YTW,統一台股升級50主動式ETF基金,緯穎,6669,610,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,群聯,8299,1128,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,華邦電,2344,22000,6310,加碼,2026-05-15
63YTW,統一台股升級50主動式ETF基金,旺矽,6223,460,160,加碼,2026-05-15
63YTW,統一台股升級50主動式ETF基金,信驊,5274,150,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,國巨*,2327,5580,2020,加碼,2026-05-15
63YTW,統一台股升級50主動式ETF基金,貿聯-KY,3665,1160,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,旺宏,2337,13832,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,南電,8046,2590,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,世界,5347,9901,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,臻鼎-KY,4958,3950,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,健策,3653,430,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,嘉澤,3533,605,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,國泰金,2882,16001,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,致茂,2360,529,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,穎崴,6515,120,41,加碼,2026-05-15
63YTW,統一台股升級50主動式ETF基金,鴻勁,7769,166,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,力旺,3529,255,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,高力,8996,928,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,健鼎,3044,1894,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,勤誠,8210,553,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,辛耘,3583,820,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,台燿,6274,551,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,華通,2313,3031,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,創意,3443,145,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,聯亞,3081,255,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,金居,8358,1700,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,中信金,2891,11801,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,文曄,3036,2365,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,頎邦,6147,3100,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,譜瑞-KY,4966,784,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,順達,3211,1601,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,中砂,1560,851,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,聯發科,2454,155,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,光聖,6442,280,70,加碼,2026-05-15
63YTW,統一台股升級50主動式ETF基金,華星光,4979,860,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,穩懋,3105,957,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,富世達,6805,215,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,強茂,2481,2510,509,加碼,2026-05-15
63YTW,統一台股升級50主動式ETF基金,上銀,2049,601,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,全新,2455,145,0,持平,2026-05-15
